id1_400,aspect,slope,dem,cec_barren,cec_broadleaf,cec_cropland,cec_grassland,cec_mixed_forest,cec_needleleaf,cec_shrubland,cec_urban,fwa_1,fwa_2,fwa_3,fwa_4,fwa_5,fwa_6,fwa_7,fwa_8,fwa_10ha_less,fwa_10ha_more,fwa_r,fwa_w,shrcx_10less,shrcx_10plus,str_1,str_2,str_3,str_4,str_5,str_6,str_7,str_8,str_9,str_all_1000,str_m,str_s,pa,alr,dra_p,dra_u,bec_sz_txt,bec_zn,norm_ahm,norm_bffp,norm_cmd,norm_dd5,norm_dd18,norm_effp,norm_map,norm_mat,norm_mcmt,norm_mwmt,norm_pas,norm_shm,norm_pas_sp,norm_pas_wt,mean_ahm,mean_bffp,mean_cmd,mean_dd5,mean_dd18,mean_effp,mean_ffp,mean_map,mean_mat,mean_mcmt,mean_mwmt,mean_pas,mean_pas_sp,mean_pas_wt,mean_shm,amwi,bago,buff,bwte,cago,canv,cite,cogo,come,gadw,gwte,hadu,home,ltdu,mall,nopi,nsho,rbme,redh,rndu,rudu,scau,sngo,swan,trus,wfgo,wodu,sp_div,sp_tot,mergansers,dabblers,divers,dabbler_plants,dabbler_seeds,dive_fish,dive_insects,dive_plants,ground_plants,ground_seeds,cavity,floating,ground
8413,62.42068,0.7152238,1129.652,0,0,0,147,61,889,133,155,12,0,0,0,58,95,0,7753,12,7906,0,114,0,0,0.0003841,0.0016898,0,0,2.00E-07,0,0,0,0,18.63135,2.00E-07,0.0020739,2,3517,1.102987,1.767558,IDFdk3,IDFdk3,291,157,285,1138,22,249,475,38,-71,146,147,607,27,88,31.90909,161,335.9091,1162.182,25.45455,249.8182,88.8182,431.9091,3.690909,-8.336364,15.07273,145.6364,35.36364,78.18182,76.67273,0,0.3636364,0.1818182,0,0,0,0,0,0,0,0,0,0,2.727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4545455,3.272727,0,0,3.272727,0,0,0,3.272727,0,0,0,0.3636364,0.1818182,2.727273
8433,151.322,3.249354,1097.131,54,0,0,179,39,4484,50,183,0,48,0,5,0,0,0,0,53,0,0,101,0,0,0,0,0,0,0,0,0,0,0,4.446788,0,0,172,58,1.548601,4.493021,IDFdk3,IDFdk3,316,161,300,1098,20,247,430,36,-74,145,134,640,26,79,37.40909,160.1818,381.9091,1202.455,28.72727,249.1818,89,371.7273,3.818182,-8.327273,15.34545,123.9091,27.90909,69.27273,92.25455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470,169.1955,2.115526,1105.339,1474,0,0,777,0,2346,418,0,31,28,0,0,0,0,0,0,59,0,0,105,2.94E-05,0,0.0008542,0,0,0,0,0,0,0,0,9.52838,0,0.0008542,0,0,0,5.938264,IDFdk3,IDFdk3,270,161,274,1076,19,245,501,35,-72,143,169,607,33,96,31.59091,159.2727,342.9091,1154.545,25.18182,247.7273,88.4546,435.9091,3.663636,-8.309091,15.02727,155.5455,36.63636,84.18182,84.17273,0,0,0.1818182,0,0.09090909,0,0,0,0,0,0,0,0.1818182,0,0.9090909,0,0,0,0,0.5454545,0,0,0,0,0,0,0,0.7272727,1.909091,0.1818182,0.9090909,1.0909091,0,0.9090909,0.1818182,0.1818182,0.5454545,0,0.09090909,0.1818182,0.7272727,1
8472,150.6935,3.992961,1228.802,2112,0,0,1918,0,62,874,0,2,26,0,0,0,0,0,0,28,0,0,214,2.78E-05,0,0.0027286,0,0,0,0,0,0,0,0,9.026279,0,0.0027286,0,0,0,6.831165,SBPSxc,SBPSxc,254,170,255,970,14,240,498,27,-87,137,183,563,34,100,29.10909,169,312,1016.818,17.36364,241.9091,72.9091,442.0909,2.718182,-9.945455,14.25455,176.9091,41.09091,92.36364,76.32727,0,0.3636364,1.090909,0,0,0,0,0,0,0,1.090909,0,0.1818182,0,0.7272727,0,0,0,0,2.727273,0,0,0,0,0,0,0,2.272727,6.181818,0.1818182,1.818182,4.5454544,0,1.818182,0.1818182,1.454545,2.727273,0,0,0.5454545,3.818182,1.818182
8507,164.8781,1.883479,1132.692,1505,0,0,1606,0,1430,303,0,0,28,100,0,207,0,0,0,128,207,0,460,5.00E-06,0,0.0017136,0,0,0,0,0,0,0,0,13.22815,0,0.0017136,378,1387,0,2.820357,IDFdk3,IDFdk3,305,160,302,1067,19,246,441,35,-73,142,151,680,29,87,35.93636,158.9091,373.2727,1151.818,24.72727,248,89.0909,381.9091,3.627273,-8.354545,15.04545,139,32.36364,75.45454,97.34545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8526,183.5584,3.35107,1145.906,0,0,0,527,138,3947,266,90,24,0,0,0,0,138,0,0,24,138,0,361,0,0,0,0,0,0,0,0,0,0,0,7.003501,0,0,977,0,0.5252356,6.32543,IDFdk3,IDFdk3,264,160,246,1038,17,248,506,34,-74,140,174,560,36,96,30.82727,161.0909,330.0909,1143.273,24.63636,249.8182,88.7273,442.7273,3.590909,-8.427273,14.93636,159.9091,38.72727,84.72727,78.17273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8550,143.3359,2.07239,929.7966,29,107,0,28,1085,2521,398,0,18,0,0,0,270,138,1436,0,18,1844,0,1806,0,1.30E-06,0,0.0003915,0,0.0013137,0,0,0,0,0,15.21393,0.0013137,0.0003915,2,11289,0,3.213061,IDFdk3,IDFdk3,294,153,303,1260,32,253,482,42,-75,154,150,655,21,96,33.4,152.2727,359,1326.727,40,255.1818,102.9091,431.3636,4.209091,-8.854545,16.04545,144.6364,26.81818,88,87.25455,0,0,0,0,0.3636364,0,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,0.3636364,0,0,0,0,0,0,0,0.6363636,1.090909,0,0.3636364,0.3636364,0,0.3636364,0,0,0.3636364,0,0.3636364,0,0.3636364,0.7272727
8565,99.62093,3.36445,1159.681,24,0,0,135,82,4778,6,0,14,0,0,0,0,0,0,0,14,0,0,214,0,0,0.0003187,0.000274,0,0.0017361,0,0,0,0,0,26.56087,0.0017361,0.0005927,0,0,0.0023558,4.959416,IDFdk3,IDFdk3,285,163,282,992,14,244,458,31,-76,137,166,633,33,94,36.18182,160.6364,368.9091,1124.273,23.27273,246.1818,85.5454,376.2727,3.518182,-8.327273,14.93636,137,31.63636,74.81818,95.28182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8581,170.7534,2.325268,1087.855,566,32,0,476,135,3028,675,0,26,0,0,0,237,0,0,0,26,237,0,848,0,0,0,0,1.35E-05,0.0001032,0,0,0,0,0,14.97908,0.0001032,1.35E-05,252,2785,0,3.602493,IDFdk3,IDFdk3,276,161,283,1093,20,245,493,36,-72,144,164,635,32,94,32.22727,158.6364,350.0909,1177.182,26.54545,248.0909,89.4545,430.0909,3.763636,-8.327273,15.21818,152.4545,36,83.09091,88.03636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8593,171.8783,1.815441,1133.156,1545,0,0,1854,38,878,522,65,56,0,0,195,0,0,0,0,251,0,0,127,8.00E-07,0,0.0003678,5.00E-07,0,0,0,0,0,0,0,13.70693,0,0.0003682,93,1452,0,6.01587,IDFdk3,IDFdk3,312,160,309,1074,19,246,433,35,-73,143,147,696,28,86,36.1,159.8182,374,1150.545,24.90909,248,88.1818,380,3.627273,-8.336364,15.04545,138.3636,32,75.27273,97.76364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8617,162.2903,4.028864,1010.34,245,30,321,482,376,3235,292,25,0,29,0,0,0,0,0,0,29,0,0,352,0,0,0,0,0.0001763,0,0,0,0,0,0,12.84666,0,0.0001763,0,11289,0,6.623197,IDFdk3,IDFdk3,307,155,332,1242,30,251,463,42,-71,153,143,720,22,88,34.52727,154.6364,371.5454,1271.909,34.09091,252.8182,98.1818,412.4545,4.081818,-8.427273,15.74545,142.8182,29.63636,82.36364,96.71818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,141.3684,6.900921,1198.726,84,108,0,31,548,3598,656,0,1,0,0,0,0,0,0,0,1,0,0,315,0,0,2.70E-06,0.0005874,0.0016713,0,0,0,0,0,0,21.128,0,0.0022614,0,0,0,5.529001,IDFdk3,IDFdk3,258,157,249,1068,17,251,519,34,-75,141,181,607,39,102,29.59091,156.3636,315.8182,1116.636,22,252.8182,96.4546,455.6364,3.381818,-8.681818,14.76364,171.8182,45.81818,91.09091,84.56364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8629,122.9904,3.707954,1013.112,23,84,200,1990,306,1674,662,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.148046,0,0,0,11289,0,5.207068,IDFdk3,IDFdk3,285,156,299,1164,24,251,484,38,-75,148,160,683,27,96,33.97273,154.4545,369.5454,1269.727,33.72727,253.0909,98.6364,417.7273,4.036364,-8.581818,15.70909,146.1818,30.54545,84.63636,96.35455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645,133.0805,3.426664,1011.922,38,54,467,1146,160,2556,446,158,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0.0004275,0,0,0,0,0,0,0,0,11.32131,0,0.0004275,0,11289,0,6.758299,IDFdk3,IDFdk3,298,155,313,1225,29,251,473,41,-72,151,150,707,24,91,33.95455,154.3636,369.5454,1270.909,33.81818,253.3636,99,418.2727,4.045455,-8.572727,15.71818,146.3636,30.63636,84.72727,96.46364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,177.7252,7.152241,1126.442,0,43,0,598,195,4040,81,0,44,40,68,0,0,0,0,0,152,0,0,296,1.20E-06,0,0.0003929,0.0003096,0.0006892,0,0,0,0,0,0,11.05727,0,0.0013917,0,8161,0,4.503087,IDFdk3,IDFdk3,283,162,275,1007,14,247,465,32,-75,138,170,641,37,97,33.95455,157.7273,359.0909,1159.455,25.18182,249.5455,91.8182,407.4545,3.727273,-8.127273,15.05455,149.3636,36.36364,83,93.90909,0,0,0,0,0.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0.09090909,0,0,0,0,0,0,0,0,0,0.09090909,0,0,0.09090909
8666,171.5362,3.460145,826.0425,304,64,0,1208,899,1557,993,0,1,0,0,0,0,0,0,0,1,0,0,130,0,0,0,0,0,0,0,0,0,0,0,3.55934,0,0,0,11289,0,5.885191,IDFdk3,IDFdk3,295,153,293,1276,33,253,482,42,-73,155,146,636,20,95,33.56364,149.9091,358.6364,1387.455,46.63636,255.1818,105.2727,434.8182,4.418182,-8.690909,16.39091,138,24.27273,86.63636,83.07273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,144.1242,2.388039,1064.134,29,0,0,297,71,4440,159,0,99,0,54,0,0,0,0,0,153,0,0,431,2.90E-06,0,0.001733,0.0010429,0,0,0,0,0,0,0,14.89021,0,0.002776,907,0,0,1.742911,IDFdk3,IDFdk3,313,158,304,1143,23,248,441,38,-73,147,134,647,25,80,36.9,159.1818,383.4546,1237.636,31.72727,250.1818,91,381.0909,3.981818,-8.263636,15.55455,125.9091,28,71,92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,144.4334,7.354476,1158.933,349,12,0,980,254,2591,699,0,33,0,0,0,257,0,0,0,33,257,0,610,1.63E-05,4.10E-06,0.0008372,0.0019543,0,0,0,0,0,0,0,15.4969,0,0.0027915,2223,2264,0,4.241122,IDFdk3,IDFdk3,257,167,260,1021,16,242,505,30,-84,140,181,575,33,102,29.58182,164.9091,323.5454,1087.091,20.81818,244.8182,79.9091,447.7273,3.018182,-9.645455,14.68182,172.6364,38.81818,93.45454,78.63636,0,0,1.454545,0.1818182,1,0,0,0,0,0.1818182,0.1818182,0,0,0,0.9090909,0,0.1818182,0,0,0.09090909,0,0,0,0,0,0,0,1.454545,4.181818,0,1.6363634,1.54545409,0.3636364,1.272727,0,1.454545,0.09090909,0,1,0,1.545455,2.636364
8723,190.4531,2.982686,1117.599,184,102,0,1138,136,2643,657,0,26,0,68,0,266,0,0,0,94,266,0,1182,3.10E-06,4.40E-06,0.0027149,0.0011249,0,0,0,0,0,0,0,16.33007,0,0.0038397,676,2847,0,4.212401,IDFdk3,IDFdk3,303,158,301,1131,22,249,455,38,-71,146,146,681,27,87,34.5,156.7273,357.3636,1177.364,26.27273,251.1818,94.4545,401.6364,3.772727,-8.281818,15.14545,141.6364,34.09091,77.54546,93.30909,0,0,0.1818182,0,0.1818182,0,0,0,0,0,0,0,0,0,0.1818182,0,0.1818182,0,0,0.3636364,0,0.3636364,0,0,0,0,0,0.7272727,1.454545,0,0.3636364,0.9090909,0.1818182,0.1818182,0,0.5454545,0.3636364,0,0.1818182,0,0.5454545,0.9090909
8753,138.6836,2.567199,814.4146,46,30,0,145,351,3931,254,66,26,0,90,74,0,195,0,0,190,195,0,1687,0,0,0.0011134,0.0001741,0,0,0,0,0,0,0,13.35362,0,0.0012875,178,11289,0,7.058836,IDFdk3,IDFdk3,294,153,302,1268,32,254,485,43,-72,154,149,655,21,95,35.29091,148.1818,381.0909,1452.364,55.72727,258,109.8182,425.1818,4.8,-8.3,16.79091,131,19.72727,86.54546,90.72727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8754,167.2756,3.283744,1065.135,15,0,0,81,80,4757,67,0,64,0,52,0,0,0,0,0,116,0,0,267,1.95E-05,0,0.0016092,0,0,0,0,0,0,0,0,14.29655,0,0.0016092,0,0,0,6.639214,IDFdk3,IDFdk3,312,157,296,1146,23,250,444,38,-72,148,134,639,25,80,36.44545,159.3636,378.5454,1237.364,31.54545,250.8182,91.4546,385.8182,3.990909,-8.2,15.56364,126.4545,27.54545,71.36364,90.72727,0.1818182,0,0.1818182,0.5454545,0,0,0,0,0,0,0.7272727,0,0,0,0.7272727,0,0,0,0,0,0,0,0,0,0,0,0,0.8181818,2.363636,0,2.1818182,0.1818182,0.1818182,2,0,0.1818182,0,0,0,0,0.1818182,2.181818
8755,149.8527,2.147986,984.4267,0,79,2030,181,127,971,1105,206,20,0,0,0,0,697,0,0,20,697,0,2623,1.90E-06,8.00E-07,0.0006933,0,0.0002796,0,0,0,0,0,0,14.9669,0,0.0009729,2350,11289,0,4.233595,IDFdk3,IDFdk3,315,155,326,1252,31,250,456,43,-69,152,128,648,18,83,36.21818,156.2727,380,1297.545,35.90909,252,95.7273,396.1818,4.263636,-8.172727,15.76364,124.1818,23.72727,73.63636,87.58182,3.636364,0.1818182,0,0.7272727,0.6363636,0,0.9090909,0,0,0.5454545,0.9090909,0,0,0,1.454545,0,0.3636364,0,0,0,0,0,0,0,0,0,0,1.636364,9.363636,0,8.545455,0.1818182,4.545455,4,0,0.1818182,0,0,0.6363636,0.1818182,0,9.181818
8758,219.9838,3.746918,902.4542,0,674,0,295,511,2956,531,0,15,0,0,0,0,146,0,0,15,146,0,579,0,0,0.0010838,0.001148,0.0006158,0,0,0,0,0,0,22.23362,0,0.0028477,0,5348,0.0003406,6.789185,IDFdk3,IDFdk3,286,151,299,1320,36,255,508,46,-68,157,143,605,20,94,32.36364,151.3636,354,1390.091,46.72727,256.3636,105,453.9091,4.581818,-8.181818,16.4,137.5455,25.18182,84.45454,78.34545,0.1818182,0.1818182,0.1818182,0.1818182,10.09091,0,0.1818182,0,0,0,0,0,0.3636364,0,0.7272727,0,0,0,0,0,0,0,0,0,0,0,0,1.181818,12.09091,0.3636364,1.2727272,1.0909092,0.1818182,1.090909,0.3636364,0.3636364,0,0,10.09091,0.5454545,0.1818182,11.36364
8777,205.0088,4.082459,915.7045,0,21,0,0,114,4867,23,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6.20E-06,0,0,0,0,0,0,0,0,4.685584,0,6.20E-06,1555,11289,0.0256144,5.694776,IDFdk3,IDFdk3,307,153,327,1277,31,253,471,44,-69,154,137,667,18,90,36.03636,153.7273,388,1368.727,43.81818,254.9091,101.1818,406.3636,4.554545,-8.109091,16.20909,127.0909,22.81818,77.18182,90.38182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8782,200.0043,10.6409,1175.033,0,0,0,7,12,4958,39,9,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0.0011571,0,0,0,0,0,0,0,0,15.79214,0,0.0011571,0,4367,0,1.378535,IDFdk3,IDFdk3,301,159,287,1076,19,249,449,35,-74,142,149,658,30,89,34.81818,157.9091,352,1135.364,23.18182,251.1818,93.2727,392.9091,3.572727,-8.4,14.89091,141.4545,35.18182,79.18182,92.67273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8814,115.5239,6.90066,1169.207,53,0,0,276,57,4639,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0004292,0,0,0,0,0,0,0,0,14.17569,0,0.0004292,0,10390,0,2.562975,IDFdk3,IDFdk3,317,159,308,1128,22,249,435,38,-71,146,139,690,26,85,35.40909,159,357.1818,1136.909,23.18182,250.8182,91.8182,387.2727,3.609091,-8.309091,14.89091,138.4545,33.72727,77.45454,93.57273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,159.9051,2.437225,1075.246,48,0,0,367,526,2889,828,0,121,33,74,166,361,0,0,0,394,361,0,84,9.90E-06,0,0.0019816,0.0009335,0,0,0,0,0,0,0,11.97831,0,0.0029151,13,0,0,5.62926,IDFdk3,IDFdk3,315,159,303,1132,22,248,437,38,-73,147,132,646,24,79,37.12727,159.2727,384.7273,1221.818,30.09091,249.2727,90,377.0909,3.927273,-8.254545,15.45455,124.4545,27.45455,70.09091,92.28182,0.9090909,0,1.454545,0.3636364,0,0,0,0,0,1.818182,2.363636,0,0,0,1.090909,0.9090909,0.1818182,0,0,0,0,1.181818,0,0,0,0,0,3.272727,10.27273,0,7.636364,2.636364,2.909091,4.727273,0,2.636364,0,0,0,0,1.454545,8.818182
8836,179.1865,5.079917,1072.679,257,0,248,340,2,3847,210,73,59,45,0,55,0,0,0,0,159,0,0,109,3.00E-07,0,0.0007057,0,0.0016303,0,0,0,0,0,0,23.28139,0,0.002336,0,558,0,4.173053,IDFdk3,IDFdk3,348,153,347,1273,34,252,416,45,-68,154,112,698,17,72,36.22727,160.0909,373.0909,1226,30.27273,252.8182,92.7273,388.0909,3.981818,-8.218182,15.4,126.1818,28.45455,70.81818,88.10909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8867,179.2491,13.36004,803.8118,169,5,0,92,68,4264,28,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0.002189,0.0006461,0,0,0,0,0,0,0.0017637,24.27958,0,0.002835,2500,8153,0,6.315846,IDFxm,IDFxm,427,132,451,1904,143,270,398,70,-60,188,81,892,4,64,42.6,147.8182,415.5454,1497.091,62.09091,258,110.1818,357,4.972727,-8.236364,17,100.7273,15.72727,65.36364,103.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8871,156.4772,3.789412,956.8462,207,68,0,514,699,2748,517,0,12,33,115,0,426,0,0,0,160,426,0,447,1.80E-06,0,0.0001064,0,0,0,0,0,0,0,0,17.58367,0,0.0001064,0,11289,0,6.212813,IDFdk3,IDFdk3,288,154,293,1232,30,252,486,40,-76,153,152,635,22,96,32.93636,153.6364,352.1818,1293.727,36.45454,253.8182,100.1818,432.1818,4.009091,-9.036364,15.9,146.3636,26.72727,88.27273,84.21818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8886,148.1774,8.063467,1126.148,0,43,0,131,306,4456,89,0,10,0,0,0,0,0,0,0,10,0,0,184,0,0,0,0,0.0019374,0,0,0,0,0,0,10.29595,0,0.0019374,0,7012,0,4.328864,IDFdk3,IDFdk3,285,162,278,1003,14,247,461,32,-75,138,169,646,36,96,34.43636,159.0909,365.0909,1154.182,24.90909,248.7273,89.6364,401.0909,3.718182,-8.127273,15.01818,146.9091,34.63636,81.63636,95.03636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8898,172.2087,4.67167,876.9145,0,0,0,4,15,4973,33,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4.50E-06,0,0,0,0,0,0,0,0,4.161373,0,4.50E-06,358,11289,0,6.529003,IDFdk3,IDFdk3,307,151,326,1287,34,254,469,44,-70,155,137,668,18,91,36.10909,148.5455,390.7273,1444.636,54,257.6364,109.0909,413.0909,4.818182,-8.190909,16.72727,124.9091,20.90909,79.09091,90.68182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8902,141.0726,4.925012,840.6294,9,17,0,389,548,3401,474,117,29,0,148,0,0,0,0,0,177,0,0,229,1.19E-05,0,0.0012349,0,0,0,0,0,0,0,0,4.056566,0,0.0012349,1068,11289,0,7.071008,IDFdk3,IDFdk3,317,151,337,1310,36,255,455,44,-71,156,135,711,17,90,37.9,147.6364,397.1818,1456.091,55.90909,258.3636,110.7272,396.7273,4.809091,-8.318182,16.80909,123.1818,19.18182,79.90909,99.48182,0,0.1818182,1.636364,0,0.1818182,0,0,0,0,0,0,0,0,0,0.3636364,0,0,0,0,1.727273,0,0,0,0,0,0,0,1.636364,4.090909,0,0.3636364,3.545455,0,0.3636364,0,1.818182,1.727273,0,0.1818182,0.1818182,3.363636,0.5454545
8906,141.3366,3.054122,809.6608,50,16,0,136,353,4017,205,248,13,0,0,0,0,0,0,0,13,0,0,1044,2.36E-05,0,0.0008709,0.0022796,0,0,0,0,0,0,0,14.45672,0,0.0031505,0,11289,0,9.706239,IDFdk3,IDFdk3,302,152,321,1308,36,255,478,44,-71,156,141,670,17,94,36.03636,147.8182,384.9091,1458.182,55.63636,258.8182,111,417.9091,4.827273,-8.227273,16.76364,127.0909,18.81818,83.36364,91.58182,0.5454545,0,0,0.3636364,1.454545,0,0,0,0,0.1818182,0.1818182,0,0,0,0.7272727,0,0.1818182,0,0,0.1818182,0,0.2727273,0,0,0,0,0,1.181818,4.090909,0,2.1818179,0.4545455,0.9090909,1.272727,0,0.2727273,0.1818182,0,1.454545,0,0.1818182,3.909091
8911,134.5674,7.491018,1187.524,0,0,0,1979,115,2754,135,0,55,0,98,0,0,0,0,0,153,0,0,0,2.00E-06,0,0.0001337,0,0,0,0,0,0,0,0,5.758676,0,0.0001337,2500,6078,0,1.800739,IDFdk3,IDFdk3,270,163,284,1051,16,246,485,31,-82,142,183,651,34,104,30.19091,162.5455,334.0909,1076.818,20.18182,247.1818,84.6363,435.9091,2.954545,-9.490909,14.62727,180.6364,41.54546,98,87.92727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8916,178.7334,2.537724,1134.516,1196,0,0,2072,0,1081,550,126,99,0,0,0,0,0,0,0,99,0,0,182,4.90E-06,0,0.0021309,0.0005525,0,0,0,0,0,0,0,24.52016,0,0.0026834,0,0,0,3.191151,IDFdk3,IDFdk3,312,160,309,1076,19,246,434,35,-73,143,148,700,28,87,36.00909,159.6364,373,1148,24.63636,248.1818,88.5454,380.8182,3.627273,-8.3,15.05455,138.9091,32.27273,75.72727,98.01818,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0.1818182,0,0.1818182,0,0,0.1818182,0,0,0,0,0,0,0,0.1818182
8929,179.5197,2.644804,999.0923,224,0,0,733,133,3475,298,136,9,48,0,0,0,0,0,0,57,0,0,304,0,0,0,0,0,0,0,0,0,0,0,7.942546,0,0,0,11289,0,10.10954,IDFdk3,IDFdk3,302,156,328,1235,29,250,470,42,-70,152,143,705,23,88,34.67273,155.7273,374.5454,1279.545,35.09091,251.7273,96,412.4545,4.154545,-8.3,15.78182,139.1818,28.81818,80.18182,95.56364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8933,186.295,6.394862,1126.947,0,43,0,675,165,3935,110,0,53,40,121,0,8,0,0,0,214,8,0,327,1.90E-06,0,0.0010561,3.44E-05,6.00E-07,0,0,0,0,0,0,12.11481,0,0.0010911,12,8349,0,4.374673,IDFdk3,IDFdk3,285,161,277,1016,16,247,464,32,-75,139,167,648,35,96,33.94545,157.6364,358.2727,1159.273,25.18182,249.5455,91.9091,406.7273,3.718182,-8.154545,15.08182,149.1818,36.36364,83,94.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8940,109.4926,4.529933,912.2043,0,5,2507,149,224,1844,64,70,3,0,0,0,364,0,0,0,3,364,0,81,0,0,0.0007696,0,0,0,0,0,0,0,0,15.62947,0,0.0007696,0,11289,0.1978527,5.335723,IDFdk3,IDFdk3,300,152,306,1254,31,253,473,42,-72,153,147,677,21,93,35.35455,149.6364,377,1384.182,46.18182,256.7273,107.0909,414.5455,4.463636,-8.472727,16.39091,134.7273,23.54545,83.18182,93.93636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
